GPUS,CONFIG,SYNC,ID,DIRECTION,NAME,CYCLE
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8179,forward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8180,forward,Fusion(Dropout+Softmax),872155
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8180,forward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8181,forward,Fusion(Dropout+Softmax),1588793
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8181,forward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8182,forward,GEMM,1706267
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8182,forward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8183,forward,Fusion(Dropout),29915
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8183,forward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8184,forward,GEMM,290924
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8184,forward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8185,forward,Fusion(LN),7268
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8185,forward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8186,forward,others,12010
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8186,forward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8187,forward,Fusion,8469
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8187,forward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8188,forward,GEMM,78976
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8188,forward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8189,forward,others,13772
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8189,forward,NDP_OP,0
